savra:/run/media/kp # /home/kp/src/dbench/dbench -B fileio -c /home/kp/src/dbench/loadfiles/client.txt -D . 16
dbench version 4.00 - Copyright Andrew Tridgell 1999-2004

Running for 600 seconds with load '/home/kp/src/dbench/loadfiles/client.txt' and minimum warmup 120 secs
15 of 16 processes prepared for launch   0 sec
16 of 16 processes prepared for launch   0 sec
releasing clients
  16    408410   140.08 MB/sec  execute 124 sec  latency 129.534 ms
  16    409789   139.91 MB/sec  execute 125 sec  latency 207.726 ms
  16    411348   139.87 MB/sec  execute 126 sec  latency 144.402 ms
  16    412997   139.88 MB/sec  execute 127 sec  latency 98.284 ms
  16    414668   139.93 MB/sec  execute 128 sec  latency 133.252 ms
  16    416133   139.69 MB/sec  execute 129 sec  latency 110.634 ms
  16    417968   140.00 MB/sec  execute 130 sec  latency 249.007 ms
  16    419065   139.64 MB/sec  execute 131 sec  latency 95.113 ms
  16    421341   140.02 MB/sec  execute 132 sec  latency 106.050 ms
  16    422463   139.71 MB/sec  execute 133 sec  latency 110.437 ms
  16    424186   139.76 MB/sec  execute 134 sec  latency 170.260 ms
  16    425802   139.76 MB/sec  execute 135 sec  latency 62.846 ms
  16    428104   140.19 MB/sec  execute 136 sec  latency 75.893 ms
  16    429354   139.96 MB/sec  execute 137 sec  latency 140.648 ms
  16    431506   140.28 MB/sec  execute 138 sec  latency 68.553 ms
  16    432890   140.14 MB/sec  execute 139 sec  latency 96.778 ms
  16    435002   140.42 MB/sec  execute 140 sec  latency 84.173 ms
  16    436212   140.21 MB/sec  execute 141 sec  latency 208.880 ms
  16    436471   139.35 MB/sec  execute 142 sec  latency 499.781 ms
  16    437594   138.99 MB/sec  execute 143 sec  latency 816.786 ms
  16    439297   139.16 MB/sec  execute 144 sec  latency 163.117 ms
  16    439930   138.54 MB/sec  execute 145 sec  latency 256.934 ms
  16    441923   138.73 MB/sec  execute 146 sec  latency 77.166 ms
  16    443386   138.69 MB/sec  execute 147 sec  latency 112.078 ms
  16    444238   138.20 MB/sec  execute 148 sec  latency 161.491 ms
  16    446280   138.53 MB/sec  execute 149 sec  latency 154.068 ms
  16    447041   138.01 MB/sec  execute 150 sec  latency 247.807 ms
  16    448839   138.08 MB/sec  execute 151 sec  latency 112.433 ms
  16    450454   138.14 MB/sec  execute 152 sec  latency 123.018 ms
  16    451552   137.77 MB/sec  execute 153 sec  latency 135.055 ms
  16    453130   137.86 MB/sec  execute 154 sec  latency 181.690 ms
  16    454102   137.61 MB/sec  execute 155 sec  latency 179.373 ms
  16    455762   137.59 MB/sec  execute 156 sec  latency 78.301 ms
  16    457635   138.37 MB/sec  execute 157 sec  latency 253.827 ms
  16    458945   138.80 MB/sec  execute 158 sec  latency 120.680 ms
  16    461406   139.74 MB/sec  execute 159 sec  latency 100.064 ms
  16    462795   139.57 MB/sec  execute 160 sec  latency 68.755 ms
  16    464941   139.90 MB/sec  execute 161 sec  latency 129.144 ms
  16    465957   139.53 MB/sec  execute 162 sec  latency 129.344 ms
  16    467426   139.41 MB/sec  execute 163 sec  latency 222.010 ms
  16    469109   139.51 MB/sec  execute 164 sec  latency 66.237 ms
  16    470856   139.52 MB/sec  execute 165 sec  latency 107.313 ms
  16    472559   139.63 MB/sec  execute 166 sec  latency 147.883 ms
  16    474062   139.51 MB/sec  execute 167 sec  latency 151.449 ms
  16    475976   139.72 MB/sec  execute 168 sec  latency 104.412 ms
  16    476376   139.06 MB/sec  execute 169 sec  latency 168.740 ms
  16    478231   139.16 MB/sec  execute 170 sec  latency 120.223 ms
  16    479702   139.15 MB/sec  execute 171 sec  latency 122.236 ms
  16    480755   138.79 MB/sec  execute 172 sec  latency 116.016 ms
  16    481631   138.46 MB/sec  execute 173 sec  latency 858.342 ms
  16    482457   138.09 MB/sec  execute 174 sec  latency 1857.682 ms
  16    482967   137.55 MB/sec  execute 175 sec  latency 2857.780 ms
